Pac-10,7.8737, ,946,1988,.476,739,1465,.504,207,523,.396,557,779,.715,349,928,1277,472,206,148,540,660,2656,71.8,Big 12,6.1235,7200,963,2164,.445,655,1372,.477,308,792,.389,626,850,.736,482,909,1391,479,262,197,434,611,2860,81.7,0
Pac-10,6.0034, ,826,1777,.465,630,1250,.504,196,527,.372,425,593,.717,271,772,1043,472,226,155,355,549,2273,66.9,SEC,7.7934, ,904,1984,.456,587,1141,.514,317,843,.376,469,643,.729,346,800,1146,578,257,93,422,584,2594,76.3,1
Big East,9.4837,7425,923,1826,.505,688,1191,.578,235,635,.370,474,667,.711,409,841,1250,545,192,189,497,609,2555,69.1,ACC,9.2133,6650,842,1763,.478,646,1201,.538,196,562,.349,573,791,.724,394,748,1142,483,188,191,455,505,2453,74.3,0
Pac-10,7.8737, ,946,1988,.476,739,1465,.504,207,523,.396,557,779,.715,349,928,1277,472,206,148,540,660,2656,71.8,ACC,9.3038, ,1187,2379,.499,972,1779,.546,215,600,.358,669,940,.712,522,1029,1551,696,309,173,524,647,3258,85.7,1
Big East,9.4837,7425,923,1826,.505,688,1191,.578,235,635,.370,474,667,.711,409,841,1250,545,192,189,497,609,2555,69.1,SEC,7.7934, ,904,1984,.456,587,1141,.514,317,843,.376,469,643,.729,346,800,1146,578,257,93,422,584,2594,76.3,0
ACC,9.3038, ,1187,2379,.499,972,1779,.546,215,600,.358,669,940,.712,522,1029,1551,696,309,173,524,647,3258,85.7,Big East,9.4837,7425,923,1826,.505,688,1191,.578,235,635,.370,474,667,.711,409,841,1250,545,192,189,497,609,2555,69.1,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,SWAC,-9.9435, ,878,2107,.417,684,1487,.460,194,620,.313,540,759,.711,470,780,1250,469,289,107,537,724,2490,71.1,0
Pac-10,10.7631,6250,846,1770,.478,674,1265,.533,172,505,.341,553,737,.750,380,778,1158,511,189,103,427,425,2417,78.0,Big Ten,8.8934,6800,843,1834,.460,624,1220,.511,219,614,.357,471,695,.678,388,733,1121,465,269,89,475,674,2376,69.9,1
Horizon,3.9436,7325,780,1792,.435,459,921,.498,321,871,.369,553,728,.760,326,742,1068,437,195,64,341,688,2434,67.6,CAA,0.4333, ,788,1828,.431,553,1150,.481,235,678,.347,479,663,.722,400,808,1208,483,252,114,406,620,2290,69.4,0
Southern,-2.2534, ,969,2157,.449,641,1269,.505,328,888,.369,499,663,.753,465,913,1378,559,272,91,495,602,2765,81.3,ACC,7.5934,6825,971,2032,.478,775,1523,.509,196,509,.385,547,787,.695,437,888,1325,587,253,233,544,612,2685,79.0,1
Big South,-1.2034,6825,923,1935,.477,645,1162,.555,278,773,.360,421,675,.624,422,857,1279,567,268,126,445,584,2545,74.9,Big East,4.9732, ,869,1893,.459,582,1158,.503,287,735,.390,567,763,.743,405,824,1229,552,271,110,414,582,2592,81.0,0
MAC,2.7833, ,720,1565,.460,551,1057,.521,169,508,.333,353,498,.709,260,738,998,421,187,135,434,560,1962,59.5,Pac-10,6.3037,7450,963,2131,.452,613,1234,.497,350,897,.390,531,698,.761,432,841,1273,513,254,74,461,606,2807,75.9,1
MWC,5.3737, ,979,2202,.445,690,1400,.493,289,802,.360,525,733,.716,460,833,1293,548,289,197,410,670,2772,74.9,ACC,9.3632, ,935,1909,.490,734,1369,.536,201,540,.372,444,652,.681,445,721,1166,491,316,114,503,665,2515,78.6,0
Southland,-4.8033, ,912,1747,.522,720,1269,.567,192,478,.402,599,847,.707,374,799,1173,595,257,95,537,631,2615,79.2,Big Ten,6.9536,7225,867,1886,.460,657,1289,.510,210,597,.352,583,848,.688,404,854,1258,494,207,116,407,551,2527,70.2,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,Big Ten,8.8934,6800,843,1834,.460,624,1220,.511,219,614,.357,471,695,.678,388,733,1121,465,269,89,475,674,2376,69.9,0
ACC,7.5934,6825,971,2032,.478,775,1523,.509,196,509,.385,547,787,.695,437,888,1325,587,253,233,544,612,2685,79.0,Horizon,3.9436,7325,780,1792,.435,459,921,.498,321,871,.369,553,728,.760,326,742,1068,437,195,64,341,688,2434,67.6,1
Pac-10,6.3037,7450,963,2131,.452,613,1234,.497,350,897,.390,531,698,.761,432,841,1273,513,254,74,461,606,2807,75.9,Big South,-1.2034,6825,923,1935,.477,645,1162,.555,278,773,.360,421,675,.624,422,857,1279,567,268,126,445,584,2545,74.9,0
Big Ten,6.9536,7225,867,1886,.460,657,1289,.510,210,597,.352,583,848,.688,404,854,1258,494,207,116,407,551,2527,70.2,MWC,5.3737, ,979,2202,.445,690,1400,.493,289,802,.360,525,733,.716,460,833,1293,548,289,197,410,670,2772,74.9,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,Horizon,3.9436,7325,780,1792,.435,459,921,.498,321,871,.369,553,728,.760,326,742,1068,437,195,64,341,688,2434,67.6,0
MWC,5.3737, ,979,2202,.445,690,1400,.493,289,802,.360,525,733,.716,460,833,1293,548,289,197,410,670,2772,74.9,Pac-10,6.3037,7450,963,2131,.452,613,1234,.497,350,897,.390,531,698,.761,432,841,1273,513,254,74,461,606,2807,75.9,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,Pac-10,6.3037,7450,963,2131,.452,613,1234,.497,350,897,.390,531,698,.761,432,841,1273,513,254,74,461,606,2807,75.9,0
NEC,-6.4834,6825,790,1822,.434,528,1134,.466,262,688,.381,502,688,.730,401,779,1180,424,204,115,481,544,2344,68.9,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,1
A-10,3.3934,6825,849,1784,.476,580,1095,.530,269,689,.390,628,847,.741,367,779,1146,508,191,120,430,604,2595,76.3,MWC,3.9534, ,972,1981,.491,716,1364,.525,256,617,.415,454,688,.660,414,859,1273,542,205,118,456,662,2654,78.1,0
Big West,-2.0732,6400,906,1994,.454,633,1266,.500,273,728,.375,490,698,.702,410,761,1171,454,237,91,445,560,2575,80.5,SEC,9.1435,7075,981,2189,.448,654,1293,.506,327,896,.365,542,830,.653,473,781,1254,546,336,108,496,704,2831,80.9,1
ACC,7.9632,6425,812,1860,.437,555,1154,.481,257,706,.364,582,784,.742,422,826,1248,412,149,103,437,644,2463,77.0,AEC,-4.7533,6650,798,1762,.453,571,1155,.494,227,607,.374,418,579,.722,364,748,1112,436,191,82,437,634,2241,67.9,0
Pac-10,9.0631,6325,778,1738,.448,604,1239,.487,174,499,.349,426,625,.682,395,798,1193,460,144,184,459,571,2156,69.5,Big East,7.6934, ,845,1946,.434,595,1195,.498,250,751,.333,493,727,.678,456,793,1249,495,251,144,434,698,2433,71.6,1
Big 12,5.1234,6850,908,1823,.498,693,1313,.528,215,510,.422,539,753,.716,345,864,1209,591,224,111,415,663,2570,75.6,Ivy,-1.6431, ,836,1712,.488,648,1192,.544,188,520,.362,437,658,.664,324,700,1024,539,263,92,433,573,2297,74.1,0
MVC,6.2433, ,740,1662,.445,535,1055,.507,205,607,.338,535,710,.754,340,740,1080,441,210,83,417,552,2220,67.3,WAC,1.0934,6875,949,1961,.484,696,1338,.520,253,623,.406,481,636,.756,399,901,1300,569,183,148,451,571,2632,77.4,1
CUSA,3.9137,7425,1024,2249,.455,746,1457,.512,278,792,.351,592,953,.621,550,918,1468,537,344,217,493,732,2918,78.9,Sun Belt,-6.5934,6925,926,2030,.456,700,1420,.493,226,610,.370,539,821,.657,484,872,1356,430,224,151,537,689,2617,77.0,0
A-10,3.3934,6825,849,1784,.476,580,1095,.530,269,689,.390,628,847,.741,367,779,1146,508,191,120,430,604,2595,76.3,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,1
SEC,9.1435,7075,981,2189,.448,654,1293,.506,327,896,.365,542,830,.653,473,781,1254,546,336,108,496,704,2831,80.9,ACC,7.9632,6425,812,1860,.437,555,1154,.481,257,706,.364,582,784,.742,422,826,1248,412,149,103,437,644,2463,77.0,0
Big East,7.6934, ,845,1946,.434,595,1195,.498,250,751,.333,493,727,.678,456,793,1249,495,251,144,434,698,2433,71.6,Big 12,5.1234,6850,908,1823,.498,693,1313,.528,215,510,.422,539,753,.716,345,864,1209,591,224,111,415,663,2570,75.6,1
CUSA,3.9137,7425,1024,2249,.455,746,1457,.512,278,792,.351,592,953,.621,550,918,1468,537,344,217,493,732,2918,78.9,WAC,1.0934,6875,949,1961,.484,696,1338,.520,253,623,.406,481,636,.756,399,901,1300,569,183,148,451,571,2632,77.4,0
SEC,9.1435,7075,981,2189,.448,654,1293,.506,327,896,.365,542,830,.653,473,781,1254,546,336,108,496,704,2831,80.9,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,1
CUSA,3.9137,7425,1024,2249,.455,746,1457,.512,278,792,.351,592,953,.621,550,918,1468,537,344,217,493,732,2918,78.9,Big 12,5.1234,6850,908,1823,.498,693,1313,.528,215,510,.422,539,753,.716,345,864,1209,591,224,111,415,663,2570,75.6,0
CUSA,3.9137,7425,1024,2249,.455,746,1457,.512,278,792,.351,592,953,.621,550,918,1468,537,344,217,493,732,2918,78.9,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,Pac-10,9.8436, ,923,1922,.480,683,1284,.532,240,638,.376,417,630,.662,386,772,1158,507,263,116,440,569,2503,69.5,0
Big East,9.4837,7425,923,1826,.505,688,1191,.578,235,635,.370,474,667,.711,409,841,1250,545,192,189,497,609,2555,69.1,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,1
SEC,7.3340, ,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,79.8,Big Ten,9.0339, ,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,74.5,0
Big East,9.2333,6650,809,1942,.417,521,1173,.444,288,769,.375,543,717,.757,459,739,1198,403,256,159,370,615,2449,74.2,NEC,-4.0534, ,787,1785,.441,570,1141,.500,217,644,.337,400,597,.670,296,818,1114,502,254,123,510,570,2191,64.4,0
Big Ten,7.2431,6250,776,1796,.432,577,1223,.472,199,573,.347,454,684,.664,400,724,1124,421,165,104,359,534,2205,71.1,Pac-10,10.0933,6725,909,2037,.446,767,1592,.482,142,445,.319,473,667,.709,453,687,1140,492,322,125,437,549,2433,73.7,1
Big Sky,-0.9631,6275,876,1781,.492,648,1191,.544,228,590,.386,469,653,.718,348,748,1096,565,229,95,431,563,2449,79.0,WAC,2.2633,6650,866,1901,.456,687,1404,.489,179,497,.360,490,682,.718,420,848,1268,514,179,160,426,537,2401,72.8,0
Big West,-1.5732, ,858,1763,.487,643,1210,.531,215,553,.389,446,598,.746,320,815,1135,514,188,67,419,501,2377,74.3,ACC,6.1036, ,949,1958,.485,738,1373,.538,211,585,.361,562,833,.675,466,811,1277,639,222,161,472,586,2671,74.2,1
Horizon,1.4731,6250,797,1832,.435,593,1223,.485,204,609,.335,496,719,.690,452,733,1185,389,216,91,421,595,2294,74.0,Big 12,6.7929,5800,716,1586,.451,542,1101,.492,174,485,.359,389,545,.714,420,640,1060,423,207,100,411,499,1995,68.8,0
Sun Belt,-2.1831,6225,797,1760,.453,530,1032,.514,267,728,.367,422,600,.703,346,703,1049,436,264,43,415,578,2283,73.6,SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,1
Big East,6.9233,6650,787,1682,.468,564,1054,.535,223,628,.355,380,538,.706,354,725,1079,514,199,119,381,486,2177,66.0,MVC,5.1333,6775,754,1662,.454,535,1020,.525,219,642,.341,438,608,.720,279,821,1100,439,179,124,401,480,2165,65.6,0
Southern,-3.0431, ,855,1885,.454,578,1134,.510,277,751,.369,416,547,.761,393,822,1215,567,151,51,399,570,2403,77.5,Big Ten,5.8932,6475,833,1791,.465,571,1073,.532,262,718,.365,435,606,.718,321,767,1088,491,216,89,379,489,2363,73.8,1
Big East,9.2333,6650,809,1942,.417,521,1173,.444,288,769,.375,543,717,.757,459,739,1198,403,256,159,370,615,2449,74.2,Pac-10,10.0933,6725,909,2037,.446,767,1592,.482,142,445,.319,473,667,.709,453,687,1140,492,322,125,437,549,2433,73.7,0
Big Sky,-0.9631,6275,876,1781,.492,648,1191,.544,228,590,.386,469,653,.718,348,748,1096,565,229,95,431,563,2449,79.0,ACC,6.1036, ,949,1958,.485,738,1373,.538,211,585,.361,562,833,.675,466,811,1277,639,222,161,472,586,2671,74.2,1
SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,Horizon,1.4731,6250,797,1832,.435,593,1223,.485,204,609,.335,496,719,.690,452,733,1185,389,216,91,421,595,2294,74.0,0
Big Ten,5.8932,6475,833,1791,.465,571,1073,.532,262,718,.365,435,606,.718,321,767,1088,491,216,89,379,489,2363,73.8,Big East,6.9233,6650,787,1682,.468,564,1054,.535,223,628,.355,380,538,.706,354,725,1079,514,199,119,381,486,2177,66.0,1
Big East,9.2333,6650,809,1942,.417,521,1173,.444,288,769,.375,543,717,.757,459,739,1198,403,256,159,370,615,2449,74.2,ACC,6.1036, ,949,1958,.485,738,1373,.538,211,585,.361,562,833,.675,466,811,1277,639,222,161,472,586,2671,74.2,0
Big East,6.9233,6650,787,1682,.468,564,1054,.535,223,628,.355,380,538,.706,354,725,1079,514,199,119,381,486,2177,66.0,SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,1
SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,Big East,9.2333,6650,809,1942,.417,521,1173,.444,288,769,.375,543,717,.757,459,739,1198,403,256,159,370,615,2449,74.2,0
SWAC,-6.6933, ,787,1796,.438,644,1348,.478,143,448,.319,376,581,.647,422,812,1234,391,249,122,561,574,2093,63.4,ACC,8.7736,7225,979,2011,.487,705,1302,.541,274,709,.386,689,905,.761,350,854,1204,546,337,202,496,621,2921,81.1,1
A-10,-0.3330, ,845,1814,.466,663,1303,.509,182,511,.356,488,755,.646,421,722,1143,511,278,135,420,553,2360,78.7,CAA,0.5733, ,807,1867,.432,591,1228,.481,216,639,.338,420,601,.699,389,802,1191,506,248,55,414,682,2250,68.2,0
Big East,8.1635,7075,913,2083,.438,653,1317,.496,260,766,.339,449,698,.643,476,862,1338,541,313,221,532,625,2535,72.4,Big 12,4.7731, ,725,1627,.446,522,1064,.491,203,563,.361,477,702,.679,325,668,993,509,266,94,416,668,2130,68.7,1
SEC,8.7736,7250,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,73.1,MAAC,-0.7831,6225,881,1835,.480,685,1347,.509,196,488,.402,517,748,.691,413,727,1140,481,239,128,468,576,2475,79.8,0
MVC,4.6233, ,707,1714,.412,524,1166,.449,183,548,.334,397,579,.686,384,689,1073,404,278,105,473,653,1994,60.4,Big East,8.5433,6625,835,1875,.445,498,908,.548,337,967,.349,327,439,.745,258,657,915,576,266,93,287,419,2334,70.7,1
Southland,-1.3834, ,914,1981,.461,688,1365,.504,226,616,.367,519,779,.666,458,766,1224,589,312,113,535,698,2573,75.7,Big Ten,6.8034,6900,781,1811,.431,590,1241,.475,191,570,.335,501,706,.710,372,913,1285,502,225,167,506,517,2254,66.3,0
Pac-10,8.8431,6325,717,1598,.449,548,1146,.478,169,452,.374,525,716,.733,301,701,1002,402,162,83,384,518,2128,68.6,ACC,5.6332,6550,793,1704,.465,505,927,.545,288,777,.371,509,678,.751,284,766,1050,500,233,150,434,565,2383,74.5,1
Big 12,6.9937,7425,983,2132,.461,714,1410,.506,269,722,.373,546,751,.727,518,980,1498,549,296,186,498,561,2781,75.2,Ivy,-2.3129,5875,710,1595,.445,514,988,.520,196,607,.323,371,550,.675,302,617,919,413,283,78,382,532,1987,68.5,0
A-10,-0.3330, ,845,1814,.466,663,1303,.509,182,511,.356,488,755,.646,421,722,1143,511,278,135,420,553,2360,78.7,ACC,8.7736,7225,979,2011,.487,705,1302,.541,274,709,.386,689,905,.761,350,854,1204,546,337,202,496,621,2921,81.1,1
SEC,8.7736,7250,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,73.1,Big 12,4.7731, ,725,1627,.446,522,1064,.491,203,563,.361,477,702,.679,325,668,993,509,266,94,416,668,2130,68.7,0
Southland,-1.3834, ,914,1981,.461,688,1365,.504,226,616,.367,519,779,.666,458,766,1224,589,312,113,535,698,2573,75.7,Big East,8.5433,6625,835,1875,.445,498,908,.548,337,967,.349,327,439,.745,258,657,915,576,266,93,287,419,2334,70.7,1
Big 12,6.9937,7425,983,2132,.461,714,1410,.506,269,722,.373,546,751,.727,518,980,1498,549,296,186,498,561,2781,75.2,ACC,5.6332,6550,793,1704,.465,505,927,.545,288,777,.371,509,678,.751,284,766,1050,500,233,150,434,565,2383,74.5,0
ACC,8.7736,7225,979,2011,.487,705,1302,.541,274,709,.386,689,905,.761,350,854,1204,546,337,202,496,621,2921,81.1,SEC,8.7736,7250,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,73.1,1
Big 12,6.9937,7425,983,2132,.461,714,1410,.506,269,722,.373,546,751,.727,518,980,1498,549,296,186,498,561,2781,75.2,Big East,8.5433,6625,835,1875,.445,498,908,.548,337,967,.349,327,439,.745,258,657,915,576,266,93,287,419,2334,70.7,0
Big 12,6.9937,7425,983,2132,.461,714,1410,.506,269,722,.373,546,751,.727,518,980,1498,549,296,186,498,561,2781,75.2,SEC,8.7736,7250,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,73.1,1
CUSA,4.2437, ,1034,2291,.451,757,1508,.502,277,783,.354,616,903,.682,568,960,1528,566,361,235,575,757,2961,80.0,Mid-Cont,-2.3533, ,866,1883,.460,648,1323,.490,218,560,.389,522,736,.709,435,780,1215,528,220,140,472,583,2472,74.9,0
SEC,6.1732,6450,841,1837,.458,662,1304,.508,179,533,.336,498,720,.692,390,728,1118,495,266,194,428,541,2359,73.7,Patriot,-2.2932,6450,726,1560,.465,530,1057,.501,196,503,.390,466,670,.696,308,724,1032,457,279,55,474,561,2114,66.1,1
Big East,7.0133,6650,840,1842,.456,634,1257,.504,206,585,.352,505,729,.693,422,859,1281,541,203,128,452,565,2391,72.5,MAC,0.0034,6875,844,1887,.447,607,1227,.495,237,660,.359,533,745,.715,377,753,1130,452,265,82,451,682,2458,72.3,0
Big 12,7.6033,6625,912,1923,.474,707,1384,.511,205,539,.380,451,671,.672,433,872,1305,589,323,185,516,599,2480,75.2,MVC,5.3833, ,848,1933,.439,663,1382,.480,185,551,.336,478,666,.718,419,822,1241,533,294,151,497,614,2359,71.5,1
Big Ten,7.3631,6200,797,1730,.461,521,1031,.505,276,699,.395,361,523,.690,319,734,1053,466,196,72,446,574,2231,72.0,MWC,3.6533,6650,839,1823,.460,619,1267,.489,220,556,.396,558,767,.728,430,746,1176,432,251,101,498,545,2456,74.4,0
A-10,1.9832,6425,778,1685,.462,560,1097,.510,218,588,.371,516,713,.724,338,783,1121,502,199,152,410,568,2290,71.6,WCC,5.0233, ,897,1879,.477,715,1379,.518,182,500,.364,667,853,.782,411,828,1239,459,234,94,434,625,2643,80.1,1
SEC,8.0731,6250,758,1662,.456,584,1157,.505,174,505,.345,488,689,.708,389,746,1135,379,195,152,421,433,2178,70.3,Big East,8.1631,6250,830,1823,.455,567,1160,.489,263,663,.397,402,549,.732,377,735,1112,482,233,94,458,597,2325,75.0,0
A-Sun,-6.7231,6300,897,1819,.493,636,1127,.564,261,692,.377,444,643,.691,364,735,1099,518,240,110,503,612,2499,80.6,Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,1
CUSA,4.2437, ,1034,2291,.451,757,1508,.502,277,783,.354,616,903,.682,568,960,1528,566,361,235,575,757,2961,80.0,Patriot,-2.2932,6450,726,1560,.465,530,1057,.501,196,503,.390,466,670,.696,308,724,1032,457,279,55,474,561,2114,66.1,0
Big East,7.0133,6650,840,1842,.456,634,1257,.504,206,585,.352,505,729,.693,422,859,1281,541,203,128,452,565,2391,72.5,MVC,5.3833, ,848,1933,.439,663,1382,.480,185,551,.336,478,666,.718,419,822,1241,533,294,151,497,614,2359,71.5,1
WCC,5.0233, ,897,1879,.477,715,1379,.518,182,500,.364,667,853,.782,411,828,1239,459,234,94,434,625,2643,80.1,Big Ten,7.3631,6200,797,1730,.461,521,1031,.505,276,699,.395,361,523,.690,319,734,1053,466,196,72,446,574,2231,72.0,0
SEC,8.0731,6250,758,1662,.456,584,1157,.505,174,505,.345,488,689,.708,389,746,1135,379,195,152,421,433,2178,70.3,Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,1
CUSA,4.2437, ,1034,2291,.451,757,1508,.502,277,783,.354,616,903,.682,568,960,1528,566,361,235,575,757,2961,80.0,MVC,5.3833, ,848,1933,.439,663,1382,.480,185,551,.336,478,666,.718,419,822,1241,533,294,151,497,614,2359,71.5,0
WCC,5.0233, ,897,1879,.477,715,1379,.518,182,500,.364,667,853,.782,411,828,1239,459,234,94,434,625,2643,80.1,Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,1
Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,CUSA,4.2437, ,1034,2291,.451,757,1508,.502,277,783,.354,616,903,.682,568,960,1528,566,361,235,575,757,2961,80.0,0
AEC,-4.2532,6475,743,1660,.448,520,1071,.486,223,589,.379,485,682,.711,349,728,1077,403,209,81,451,606,2194,68.6,Big East,6.5734,6900,988,2088,.473,800,1574,.508,188,514,.366,617,874,.706,533,955,1488,541,225,298,489,531,2781,81.8,1
SEC,8.8835,7000,903,2020,.447,638,1262,.506,265,758,.350,406,601,.676,449,816,1265,495,206,106,464,595,2477,70.8,CUSA,1.5731,6200,822,1816,.453,600,1169,.513,222,647,.343,440,680,.647,337,634,971,482,337,111,395,560,2306,74.4,0
WAC,1.7932,6500,853,1714,.498,621,1135,.547,232,579,.401,369,511,.722,304,776,1080,552,165,91,421,492,2307,72.1,Pac-10,5.9633,6700,982,2087,.471,762,1485,.513,220,602,.365,522,697,.749,475,757,1232,529,273,114,486,634,2706,82.0,1
Big Ten,6.2933,6600,848,1853,.458,607,1185,.512,241,668,.361,374,582,.643,403,776,1179,500,203,79,406,584,2311,70.0,MWC,2.4931,6200,683,1413,.483,407,729,.558,276,684,.404,348,467,.745,204,559,763,445,249,67,335,472,1990,64.2,0
Big Ten,7.2734,6950,896,1879,.477,692,1339,.517,204,540,.378,524,681,.769,373,839,1212,567,214,101,478,627,2520,74.1,CAA,2.7735, ,897,1863,.481,691,1284,.538,206,579,.356,429,646,.664,352,869,1221,507,249,123,449,529,2429,69.4,1
ACC,7.7731,6200,863,1809,.477,648,1236,.524,215,573,.375,519,733,.708,432,805,1237,552,242,127,512,531,2460,79.4,OVC,-5.0731,6275,808,1795,.450,578,1143,.506,230,652,.353,357,548,.651,410,731,1141,485,250,147,387,568,2203,71.1,0
Big East,6.1130,6050,692,1690,.409,518,1170,.443,174,520,.335,475,637,.746,375,730,1105,373,206,81,403,569,2033,67.8,MVC,4.7235,7100,839,1903,.441,602,1255,.480,237,648,.366,507,700,.724,425,892,1317,522,183,64,449,547,2422,69.2,1
SEC,7.7630,6000,859,1852,.464,595,1169,.509,264,683,.387,431,615,.701,352,653,1005,509,301,98,386,542,2413,80.4,Big South,-4.9331, ,778,1735,.448,540,1077,.501,238,658,.362,482,697,.692,402,725,1127,490,298,102,439,530,2276,73.4,0
SEC,8.8835,7000,903,2020,.447,638,1262,.506,265,758,.350,406,601,.676,449,816,1265,495,206,106,464,595,2477,70.8,Big East,6.5734,6900,988,2088,.473,800,1574,.508,188,514,.366,617,874,.706,533,955,1488,541,225,298,489,531,2781,81.8,1
Pac-10,5.9633,6700,982,2087,.471,762,1485,.513,220,602,.365,522,697,.749,475,757,1232,529,273,114,486,634,2706,82.0,Big Ten,6.2933,6600,848,1853,.458,607,1185,.512,241,668,.361,374,582,.643,403,776,1179,500,203,79,406,584,2311,70.0,0
ACC,7.7731,6200,863,1809,.477,648,1236,.524,215,573,.375,519,733,.708,432,805,1237,552,242,127,512,531,2460,79.4,CAA,2.7735, ,897,1863,.481,691,1284,.538,206,579,.356,429,646,.664,352,869,1221,507,249,123,449,529,2429,69.4,1
MVC,4.7235,7100,839,1903,.441,602,1255,.480,237,648,.366,507,700,.724,425,892,1317,522,183,64,449,547,2422,69.2,SEC,7.7630,6000,859,1852,.464,595,1169,.509,264,683,.387,431,615,.701,352,653,1005,509,301,98,386,542,2413,80.4,0
Pac-10,5.9633,6700,982,2087,.471,762,1485,.513,220,602,.365,522,697,.749,475,757,1232,529,273,114,486,634,2706,82.0,Big East,6.5734,6900,988,2088,.473,800,1574,.508,188,514,.366,617,874,.706,533,955,1488,541,225,298,489,531,2781,81.8,1
CAA,2.7735, ,897,1863,.481,691,1284,.538,206,579,.356,429,646,.664,352,869,1221,507,249,123,449,529,2429,69.4,MVC,4.7235,7100,839,1903,.441,602,1255,.480,237,648,.366,507,700,.724,425,892,1317,522,183,64,449,547,2422,69.2,0
Big East,6.5734,6900,988,2088,.473,800,1574,.508,188,514,.366,617,874,.706,533,955,1488,541,225,298,489,531,2781,81.8,CAA,2.7735, ,897,1863,.481,691,1284,.538,206,579,.356,429,646,.664,352,869,1221,507,249,123,449,529,2429,69.4,1
SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,CAA,2.7735, ,897,1863,.481,691,1284,.538,206,579,.356,429,646,.664,352,869,1221,507,249,123,449,529,2429,69.4,0
SEC,8.7736,7250,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,73.1,Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,1
SEC,5.4939,7825,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,78.3,Pac-10,8.2739,7825,939,1987,.473,703,1305,.539,236,682,.346,528,764,.691,429,874,1303,541,224,111,562,649,2642,67.7,0
ACC,10.6637,7400,1128,2260,.499,851,1573,.541,277,687,.403,724,998,.725,502,997,1499,706,362,142,594,662,3257,88.0,Mid-Cont,0.8632,6425,811,1804,.450,610,1211,.504,201,593,.339,446,671,.665,384,660,1044,474,228,77,390,561,2269,70.9,0
