Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B
Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game,Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game
13.0134,1044,2055,0.508,778,1407,0.553,266,648,0.41,517,763,0.678,1290,576,211,177,437,476,2871,84.4,9.6433,1016,2211,0.46,740,1475,0.502,276,736,0.375,576,801,0.719,1338,647,347,176,489,734,2884,87.4
-5.313,734,1715,0.428,607,1335,0.455,127,380,0.334,423,652,0.649,1025,399,239,60,494,574,2018,67.3,10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5
8.3529,756,1679,0.45,576,1215,0.474,180,464,0.388,541,778,0.695,1163,368,141,106,449,578,2233,77,9.0531,870,1796,0.484,763,1499,0.509,107,297,0.36,498,748,0.666,1172,487,184,146,477,571,2345,75.6
1.9828,727,1648,0.441,539,1166,0.462,188,482,0.39,495,687,0.721,1108,374,202,74,439,584,2137,76.3,8.533,766,1721,0.445,526,1078,0.488,240,643,0.373,429,618,0.694,1184,469,202,141,492,544,2201,73.4
4.9634,902,1868,0.483,683,1270,0.538,219,598,0.366,614,826,0.743,1351,536,174,101,485,559,2637,77.6,3.643,799,1689,0.473,653,1207,0.541,146,482,0.303,429,684,0.627,1051,506,246,91,524,618,2173,72.4
10.6928,796,1801,0.442,568,1186,0.479,228,615,0.371,565,841,0.672,1114,448,214,62,454,610,2385,85.2,3.743,1022,2131,0.48,769,1447,0.531,253,684,0.37,490,760,0.645,1132,439,341,78,428,648,2787,92.9
10.3634,1035,2080,0.498,856,1572,0.545,179,508,0.352,697,987,0.706,1367,641,302,168,528,632,2946,86.6,-0.223,763,1575,0.484,531,1002,0.53,232,573,0.405,538,765,0.703,1079,394,153,95,391,559,2296,76.5
9.183,660,1691,0.39,451,1009,0.447,209,682,0.306,352,587,0.6,1085,341,231,113,308,490,1881,62.7,8.9334,996,2143,0.465,760,1474,0.516,236,669,0.353,526,799,0.658,1361,550,228,103,526,742,2754,81
7.4133,1027,2176,0.472,800,1588,0.504,227,588,0.386,556,746,0.745,1369,632,284,116,515,580,2837,86,-4.603,779,1743,0.447,550,1069,0.514,229,674,0.34,507,732,0.693,1139,458,243,104,496,567,2294,76.5
8.3529,756,1679,0.45,576,1215,0.474,180,464,0.388,541,778,0.695,1163,368,141,106,449,578,2233,77,10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5
8.533,766,1721,0.445,526,1078,0.488,240,643,0.373,429,618,0.694,1184,469,202,141,492,544,2201,73.4,4.9634,902,1868,0.483,683,1270,0.538,219,598,0.366,614,826,0.743,1351,536,174,101,485,559,2637,77.6
3.743,1022,2131,0.48,769,1447,0.531,253,684,0.37,490,760,0.645,1132,439,341,78,428,648,2787,92.9,10.3634,1035,2080,0.498,856,1572,0.545,179,508,0.352,697,987,0.706,1367,641,302,168,528,632,2946,86.6
7.4133,1027,2176,0.472,800,1588,0.504,227,588,0.386,556,746,0.745,1369,632,284,116,515,580,2837,86,8.9334,996,2143,0.465,760,1474,0.516,236,669,0.353,526,799,0.658,1361,550,228,103,526,742,2754,81
8.533,766,1721,0.445,526,1078,0.488,240,643,0.373,429,618,0.694,1184,469,202,141,492,544,2201,73.4,10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5
7.4133,1027,2176,0.472,800,1588,0.504,227,588,0.386,556,746,0.745,1369,632,284,116,515,580,2837,86,10.3634,1035,2080,0.498,856,1572,0.545,179,508,0.352,697,987,0.706,1367,641,302,168,528,632,2946,86.6
7.4133,1027,2176,0.472,800,1588,0.504,227,588,0.386,556,746,0.745,1369,632,284,116,515,580,2837,86,10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5
10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5,10.2737,1016,2025,0.502,782,1424,0.549,234,601,0.389,593,872,0.68,1355,655,299,119,565,685,2859,77.3
13.0134,1044,2055,0.508,778,1407,0.553,266,648,0.41,517,763,0.678,1290,576,211,177,437,476,2871,84.4,10.4539,1223,2634,0.464,862,1717,0.502,361,917,0.394,609,902,0.675,1528,721,445,129,633,789,3416,87.6
10.0733,1079,2102,0.513,961,1756,0.547,118,346,0.341,613,865,0.709,1334,653,312,139,508,647,2889,87.5,10.4539,1223,2634,0.464,862,1717,0.502,361,917,0.394,609,902,0.675,1528,721,445,129,633,789,3416,87.6
9.3635,1091,2188,0.499,947,1751,0.541,144,437,0.33,670,1008,0.665,1531,649,285,219,532,579,2996,85.6,-6.983,743,1662,0.447,532,1089,0.489,211,573,0.368,455,636,0.715,1099,479,173,125,469,514,2152,71.7
7.6331,846,1792,0.472,625,1194,0.523,221,598,0.37,442,630,0.702,1131,428,232,93,485,589,2355,76,9.8334,944,2004,0.471,710,1425,0.498,234,579,0.404,536,786,0.682,1286,536,236,70,463,604,2658,78.2
12.053,832,1720,0.484,650,1319,0.493,182,401,0.454,582,776,0.75,1145,523,183,125,476,551,2428,80.9,0.2333,924,1945,0.475,716,1415,0.506,208,530,0.392,612,911,0.672,1314,489,190,168,492,640,2668,80.8
-6.173,798,1777,0.449,594,1234,0.481,204,543,0.376,495,785,0.631,1262,503,156,68,367,560,2295,76.5,8.3431,718,1725,0.416,560,1260,0.444,158,465,0.34,383,599,0.639,1162,313,253,110,265,414,1977,63.8
-5.1228,753,1698,0.443,545,1110,0.491,208,588,0.354,425,598,0.711,1033,409,259,83,345,489,2139,76.4,6.843,956,1978,0.483,762,1414,0.539,194,564,0.344,514,690,0.745,1201,581,267,117,477,629,2620,87.3
-1.413,890,1783,0.499,690,1278,0.54,200,505,0.396,518,722,0.717,1040,447,173,113,459,560,2498,83.3,9.0137,985,2170,0.454,789,1625,0.486,196,545,0.36,611,867,0.705,1478,529,305,145,591,683,2777,75.1
6.383,724,1777,0.407,541,1228,0.441,183,549,0.333,447,691,0.647,1215,392,234,128,441,644,2078,69.3,3.513,778,1774,0.439,577,1246,0.463,201,528,0.381,385,566,0.68,1132,382,230,86,359,519,2142,71.4
-6.233,838,1703,0.492,701,1357,0.517,137,346,0.396,467,719,0.65,1098,467,233,120,468,595,2280,76,6.3134,1045,2111,0.495,853,1591,0.536,192,520,0.369,606,841,0.721,1411,628,296,218,525,640,2888,84.9
9.8334,944,2004,0.471,710,1425,0.498,234,579,0.404,536,786,0.682,1286,536,236,70,463,604,2658,78.2,9.3635,1091,2188,0.499,947,1751,0.541,144,437,0.33,670,1008,0.665,1531,649,285,219,532,579,2996,85.6
8.3431,718,1725,0.416,560,1260,0.444,158,465,0.34,383,599,0.639,1162,313,253,110,265,414,1977,63.8,12.053,832,1720,0.484,650,1319,0.493,182,401,0.454,582,776,0.75,1145,523,183,125,476,551,2428,80.9
9.0137,985,2170,0.454,789,1625,0.486,196,545,0.36,611,867,0.705,1478,529,305,145,591,683,2777,75.1,-5.1228,753,1698,0.443,545,1110,0.491,208,588,0.354,425,598,0.711,1033,409,259,83,345,489,2139,76.4
6.383,724,1777,0.407,541,1228,0.441,183,549,0.333,447,691,0.647,1215,392,234,128,441,644,2078,69.3,6.3134,1045,2111,0.495,853,1591,0.536,192,520,0.369,606,841,0.721,1411,628,296,218,525,640,2888,84.9
9.8334,944,2004,0.471,710,1425,0.498,234,579,0.404,536,786,0.682,1286,536,236,70,463,604,2658,78.2,12.053,832,1720,0.484,650,1319,0.493,182,401,0.454,582,776,0.75,1145,523,183,125,476,551,2428,80.9
6.3134,1045,2111,0.495,853,1591,0.536,192,520,0.369,606,841,0.721,1411,628,296,218,525,640,2888,84.9,9.0137,985,2170,0.454,789,1625,0.486,196,545,0.36,611,867,0.705,1478,529,305,145,591,683,2777,75.1
9.0137,985,2170,0.454,789,1625,0.486,196,545,0.36,611,867,0.705,1478,529,305,145,591,683,2777,75.1,9.8334,944,2004,0.471,710,1425,0.498,234,579,0.404,536,786,0.682,1286,536,236,70,463,604,2658,78.2
-7.893,762,1657,0.46,601,1211,0.496,161,446,0.361,580,837,0.693,1120,339,264,70,580,550,2265,75.5,7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4
12.0731,766,1783,0.43,634,1361,0.466,132,422,0.313,600,849,0.707,1216,426,263,132,530,662,2264,73,9.7528,833,1739,0.479,671,1303,0.515,162,436,0.372,525,732,0.717,1081,483,171,79,374,525,2353,84
6.7028,905,1878,0.482,795,1557,0.511,110,321,0.343,490,699,0.701,1229,495,217,119,458,599,2410,86.1,2.4631,918,1969,0.466,664,1341,0.495,254,628,0.404,496,718,0.691,1295,571,246,75,447,536,2586,83.4
8.3734,969,2000,0.485,711,1381,0.515,258,619,0.417,542,807,0.672,1285,677,265,112,500,654,2738,80.5,-0.6031,904,1985,0.455,705,1381,0.51,199,604,0.329,493,860,0.573,1288,512,332,113,558,678,2500,80.6
1.7231,883,1886,0.468,705,1349,0.523,178,537,0.331,459,716,0.641,1211,445,287,137,537,677,2403,77.5,3.0034,1138,2438,0.467,905,1730,0.523,233,708,0.329,610,939,0.65,1387,568,453,133,847,745,3119,91.7
12.0432,962,1979,0.486,789,1484,0.532,173,495,0.349,445,661,0.673,1177,525,267,87,494,631,2542,79.4,2.623,810,1710,0.474,649,1287,0.504,161,423,0.381,394,613,0.643,1110,477,251,96,428,520,2175,72.5
3.1329,816,1764,0.463,563,1110,0.507,253,654,0.387,452,637,0.71,954,510,276,33,369,510,2337,80.6,7.333,868,1901,0.457,727,1500,0.485,141,401,0.352,522,766,0.681,1193,502,303,176,536,624,2399,80
6.3035,957,2153,0.444,800,1662,0.481,157,491,0.32,603,954,0.632,1466,530,259,214,527,700,2674,76.4,-7.4032,861,1772,0.486,748,1429,0.523,113,343,0.329,494,828,0.597,1243,450,241,98,442,575,2329,72.8
12.0731,766,1783,0.43,634,1361,0.466,132,422,0.313,600,849,0.707,1216,426,263,132,530,662,2264,73,7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4
2.4631,918,1969,0.466,664,1341,0.495,254,628,0.404,496,718,0.691,1295,571,246,75,447,536,2586,83.4,8.3734,969,2000,0.485,711,1381,0.515,258,619,0.417,542,807,0.672,1285,677,265,112,500,654,2738,80.5
3.0034,1138,2438,0.467,905,1730,0.523,233,708,0.329,610,939,0.65,1387,568,453,133,847,745,3119,91.7,12.0432,962,1979,0.486,789,1484,0.532,173,495,0.349,445,661,0.673,1177,525,267,87,494,631,2542,79.4
7.333,868,1901,0.457,727,1500,0.485,141,401,0.352,522,766,0.681,1193,502,303,176,536,624,2399,80,6.3035,957,2153,0.444,800,1662,0.481,157,491,0.32,603,954,0.632,1466,530,259,214,527,700,2674,76.4
2.4631,918,1969,0.466,664,1341,0.495,254,628,0.404,496,718,0.691,1295,571,246,75,447,536,2586,83.4,7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4
12.0432,962,1979,0.486,789,1484,0.532,173,495,0.349,445,661,0.673,1177,525,267,87,494,631,2542,79.4,7.333,868,1901,0.457,727,1500,0.485,141,401,0.352,522,766,0.681,1193,502,303,176,536,624,2399,80
12.0432,962,1979,0.486,789,1484,0.532,173,495,0.349,445,661,0.673,1177,525,267,87,494,631,2542,79.4,7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4
9.9034,1050,2241,0.469,798,1593,0.501,252,648,0.389,519,740,0.701,1376,586,246,103,473,654,2871,84.4,-7.823,883,1888,0.468,742,1475,0.503,141,413,0.341,511,752,0.68,1210,469,214,113,445,609,2418,80.6
9.953,846,1831,0.462,707,1432,0.494,139,399,0.348,548,779,0.703,1162,523,241,96,416,527,2379,79.3,6.063,787,1760,0.447,629,1292,0.487,158,468,0.338,476,723,0.658,1187,392,238,155,508,583,2208,73.6
7.8433,817,1831,0.446,615,1316,0.467,202,515,0.392,517,700,0.739,1206,415,187,169,402,528,2353,71.3,-5.7628,779,1574,0.495,625,1189,0.526,154,385,0.4,435,671,0.648,1031,435,259,92,374,542,2147,76.7
-1.773,826,1745,0.473,599,1148,0.522,227,597,0.38,572,801,0.714,1119,458,207,80,428,499,2451,81.7,8.6035,1026,2181,0.47,825,1651,0.5,201,530,0.379,564,893,0.632,1497,628,277,192,564,659,2817,80.5
8.0233,819,1818,0.45,615,1293,0.476,204,525,0.389,456,674,0.677,1312,580,164,196,433,508,2298,69.6,-1.023,807,1810,0.446,603,1228,0.491,204,582,0.351,446,618,0.722,1030,418,292,117,364,525,2264,75.5
-2.7831,913,1972,0.463,692,1363,0.508,221,609,0.363,441,677,0.651,1324,463,172,146,495,584,2488,80.3,9.4134,1027,2195,0.468,726,1338,0.543,301,857,0.351,597,875,0.682,1303,648,394,195,533,762,2952,86.8
10.7032,944,1875,0.503,785,1455,0.54,159,420,0.379,379,567,0.668,1176,514,213,88,508,566,2426,75.8,10.773,668,1677,0.398,470,1094,0.43,198,583,0.34,525,771,0.681,1135,352,217,144,437,575,2059,68.6
-7.403,869,2027,0.429,667,1384,0.482,202,643,0.314,556,831,0.669,1287,410,227,72,379,583,2496,83.2,8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6
9.9034,1050,2241,0.469,798,1593,0.501,252,648,0.389,519,740,0.701,1376,586,246,103,473,654,2871,84.4,6.063,787,1760,0.447,629,1292,0.487,158,468,0.338,476,723,0.658,1187,392,238,155,508,583,2208,73.6
7.8433,817,1831,0.446,615,1316,0.467,202,515,0.392,517,700,0.739,1206,415,187,169,402,528,2353,71.3,8.6035,1026,2181,0.47,825,1651,0.5,201,530,0.379,564,893,0.632,1497,628,277,192,564,659,2817,80.5
8.0233,819,1818,0.45,615,1293,0.476,204,525,0.389,456,674,0.677,1312,580,164,196,433,508,2298,69.6,9.4134,1027,2195,0.468,726,1338,0.543,301,857,0.351,597,875,0.682,1303,648,394,195,533,762,2952,86.8
10.7032,944,1875,0.503,785,1455,0.54,159,420,0.379,379,567,0.668,1176,514,213,88,508,566,2426,75.8,8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6
9.9034,1050,2241,0.469,798,1593,0.501,252,648,0.389,519,740,0.701,1376,586,246,103,473,654,2871,84.4,8.6035,1026,2181,0.47,825,1651,0.5,201,530,0.379,564,893,0.632,1497,628,277,192,564,659,2817,80.5
8.0233,819,1818,0.45,615,1293,0.476,204,525,0.389,456,674,0.677,1312,580,164,196,433,508,2298,69.6,8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6
8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6,9.9034,1050,2241,0.469,798,1593,0.501,252,648,0.389,519,740,0.701,1376,586,246,103,473,654,2871,84.4
-8.843,803,1758,0.457,622,1291,0.482,181,467,0.388,461,735,0.627,1183,461,235,82,507,661,2248,74.9,8.2632,898,1965,0.457,694,1390,0.499,204,575,0.355,593,873,0.679,1263,492,226,103,477,651,2593,81
9.8629,816,1755,0.465,591,1146,0.516,225,609,0.369,402,599,0.671,1090,472,201,135,449,592,2259,77.9,6.1832,861,2012,0.428,608,1319,0.461,253,693,0.365,510,744,0.685,1270,431,252,81,477,615,2485,77.7
7.143,837,1791,0.467,662,1267,0.522,175,524,0.334,509,760,0.67,1136,529,258,120,437,561,2358,78.6,-1.8834,824,1681,0.49,676,1285,0.526,148,396,0.374,462,607,0.761,1103,583,249,84,438,590,2258,66.4
8.863,950,1993,0.477,807,1526,0.529,143,467,0.306,474,663,0.715,1239,502,266,159,452,626,2517,83.9,4.1433,876,2003,0.437,675,1448,0.466,201,555,0.362,424,649,0.653,1167,526,193,128,485,655,2377,72
0.373,868,1778,0.488,721,1366,0.528,147,412,0.357,488,720,0.678,1171,486,230,101,447,577,2371,79,10.1435,962,2097,0.459,772,1574,0.49,190,523,0.363,488,700,0.697,1287,607,263,83,440,641,2602,74.3
7.3534,998,2047,0.488,774,1436,0.539,224,611,0.367,506,795,0.636,1325,564,291,170,509,532,2726,80.2,0.253,848,1778,0.477,752,1460,0.515,96,318,0.302,382,647,0.59,1099,520,267,143,486,555,2174,72.5
0.9331,805,1789,0.45,505,1007,0.501,300,782,0.384,500,682,0.733,1227,408,165,111,391,465,2410,77.7,11.1931,699,1806,0.387,565,1377,0.41,134,429,0.312,456,690,0.661,1204,379,190,152,455,612,1988,64.1
8.8435,1108,2288,0.484,829,1501,0.552,279,787,0.355,629,884,0.712,1453,581,285,102,481,637,3124,89.3,-3.003,811,1843,0.44,636,1320,0.482,175,523,0.335,562,817,0.688,1135,467,263,49,539,604,2359,78.6
9.8629,816,1755,0.465,591,1146,0.516,225,609,0.369,402,599,0.671,1090,472,201,135,449,592,2259,77.9,8.2632,898,1965,0.457,694,1390,0.499,204,575,0.355,593,873,0.679,1263,492,226,103,477,651,2593,81
8.863,950,1993,0.477,807,1526,0.529,143,467,0.306,474,663,0.715,1239,502,266,159,452,626,2517,83.9,-1.8834,824,1681,0.49,676,1285,0.526,148,396,0.374,462,607,0.761,1103,583,249,84,438,590,2258,66.4
10.1435,962,2097,0.459,772,1574,0.49,190,523,0.363,488,700,0.697,1287,607,263,83,440,641,2602,74.3,7.3534,998,2047,0.488,774,1436,0.539,224,611,0.367,506,795,0.636,1325,564,291,170,509,532,2726,80.2
8.8435,1108,2288,0.484,829,1501,0.552,279,787,0.355,629,884,0.712,1453,581,285,102,481,637,3124,89.3,11.1931,699,1806,0.387,565,1377,0.41,134,429,0.312,456,690,0.661,1204,379,190,152,455,612,1988,64.1
8.863,950,1993,0.477,807,1526,0.529,143,467,0.306,474,663,0.715,1239,502,266,159,452,626,2517,83.9,8.2632,898,1965,0.457,694,1390,0.499,204,575,0.355,593,873,0.679,1263,492,226,103,477,651,2593,81
8.8435,1108,2288,0.484,829,1501,0.552,279,787,0.355,629,884,0.712,1453,581,285,102,481,637,3124,89.3,7.3534,998,2047,0.488,774,1436,0.539,224,611,0.367,506,795,0.636,1325,564,291,170,509,532,2726,80.2
8.2632,898,1965,0.457,694,1390,0.499,204,575,0.355,593,873,0.679,1263,492,226,103,477,651,2593,81,8.8435,1108,2288,0.484,829,1501,0.552,279,787,0.355,629,884,0.712,1453,581,285,102,481,637,3124,89.3
7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4,8.8435,1108,2288,0.484,829,1501,0.552,279,787,0.355,629,884,0.712,1453,581,285,102,481,637,3124,89.3
9.0137,985,2170,0.454,789,1625,0.486,196,545,0.36,611,867,0.705,1478,529,305,145,591,683,2777,75.1,8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6
7.5534,1154,2363,0.488,853,1586,0.538,301,777,0.387,567,834,0.68,1416,687,352,129,539,708,3176,93.4,8.9234,950,1953,0.486,778,1482,0.525,172,471,0.365,567,797,0.711,1227,529,243,204,481,535,2639,77.6
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,0.953,725,1729,0.419,567,1255,0.452,158,474,0.333,429,667,0.643,1073,346,220,66,427,591,2037,67.9
9.6328,728,1509,0.482,618,1223,0.505,110,286,0.385,420,593,0.708,898,436,183,65,414,507,1986,70.9,6.403,787,1794,0.439,626,1314,0.476,161,480,0.335,582,813,0.716,1114,399,255,82,429,732,2317,77.2
9.493,825,1715,0.481,745,1473,0.506,80,242,0.331,531,799,0.665,1092,473,275,70,456,660,2261,75.4,1.563,838,1764,0.475,645,1251,0.516,193,513,0.376,536,789,0.679,1156,515,203,77,473,561,2405,80.2
-5.043,885,1873,0.473,721,1450,0.497,164,423,0.388,629,854,0.737,1110,536,304,92,461,551,2563,85.4,8.3031,995,2039,0.488,785,1507,0.521,210,532,0.395,495,721,0.687,1065,582,352,97,451,707,2695,86.9
9.7631,847,1921,0.441,707,1502,0.471,140,419,0.334,465,712,0.653,1283,482,167,119,449,575,2299,74.2,-3.053,772,1671,0.462,609,1228,0.496,163,443,0.368,487,728,0.669,1136,432,237,78,499,571,2194,73.1
-3.1427,713,1602,0.445,516,1111,0.464,197,491,0.401,327,490,0.667,1001,397,196,93,315,479,1950,72.2,5.3431,756,1720,0.44,601,1272,0.472,155,448,0.346,595,852,0.698,1232,464,192,149,50,610,2262,73
4.1034,928,1995,0.465,774,1551,0.499,154,444,0.347,605,879,0.688,1275,552,266,88,513,548,2615,76.9,5.7031,908,1975,0.46,750,1507,0.498,158,468,0.338,523,765,0.684,1283,540,262,131,540,695,2497,80.5
-11.063,735,1807,0.407,523,1202,0.435,212,605,0.35,532,755,0.705,1143,335,278,101,441,589,2216,73.9,6.6232,900,1913,0.47,741,1419,0.522,159,494,0.322,424,664,0.639,1152,513,319,83,452,592,2383,74.5
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,6.403,787,1794,0.439,626,1314,0.476,161,480,0.335,582,813,0.716,1114,399,255,82,429,732,2317,77.2
9.493,825,1715,0.481,745,1473,0.506,80,242,0.331,531,799,0.665,1092,473,275,70,456,660,2261,75.4,8.3031,995,2039,0.488,785,1507,0.521,210,532,0.395,495,721,0.687,1065,582,352,97,451,707,2695,86.9
9.7631,847,1921,0.441,707,1502,0.471,140,419,0.334,465,712,0.653,1283,482,167,119,449,575,2299,74.2,5.3431,756,1720,0.44,601,1272,0.472,155,448,0.346,595,852,0.698,1232,464,192,149,50,610,2262,73
4.1034,928,1995,0.465,774,1551,0.499,154,444,0.347,605,879,0.688,1275,552,266,88,513,548,2615,76.9,6.6232,900,1913,0.47,741,1419,0.522,159,494,0.322,424,664,0.639,1152,513,319,83,452,592,2383,74.5
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,8.3031,995,2039,0.488,785,1507,0.521,210,532,0.395,495,721,0.687,1065,582,352,97,451,707,2695,86.9
9.7631,847,1921,0.441,707,1502,0.471,140,419,0.334,465,712,0.653,1283,482,167,119,449,575,2299,74.2,6.6232,900,1913,0.47,741,1419,0.522,159,494,0.322,424,664,0.639,1152,513,319,83,452,592,2383,74.5
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,6.6232,900,1913,0.47,741,1419,0.522,159,494,0.322,424,664,0.639,1152,513,319,83,452,592,2383,74.5
-5.973,987,1912,0.516,834,1508,0.553,153,404,0.379,547,754,0.725,1138,548,323,81,494,571,2674,89.1,11.0935,1076,2062,0.522,879,1598,0.55,197,464,0.425,679,947,0.717,1281,620,218,99,450,557,3028,86.5
2.753,841,1679,0.501,703,1334,0.527,138,345,0.4,410,594,0.69,1069,485,161,122,410,512,2230,74.3,0.553,768,1607,0.478,681,1367,0.498,87,240,0.363,552,818,0.675,1136,418,213,150,458,553,2175,72.5
2.2928,730,1518,0.481,599,1190,0.503,131,328,0.399,476,641,0.743,1032,507,180,122,383,453,2067,73.8,9.8929,807,1571,0.514,676,1234,0.548,131,337,0.389,501,744,0.673,1125,519,213,84,506,539,2246,77.4
8.8531,917,1841,0.498,729,1389,0.525,188,452,0.416,491,734,0.669,1167,520,239,134,472,537,2513,81.1,-5.633,775,1763,0.44,664,1420,0.468,111,343,0.324,583,836,0.697,1260,380,230,138,473,515,2244,74.8
5.2833,944,2155,0.438,751,1630,0.461,193,525,0.368,516,754,0.684,1291,493,316,100,486,600,2597,78.7,7.263,877,1855,0.473,742,1421,0.522,135,434,0.311,491,738,0.665,1136,514,284,98,497,605,2380,79.3
10.7632,989,1950,0.507,805,1487,0.541,184,463,0.397,604,838,0.721,1153,529,270,161,469,528,2766,86.4,2.1433,917,1972,0.465,774,1548,0.5,143,424,0.337,568,820,0.693,1309,448,264,132,491,695,2545,77.1
3.1528,842,1957,0.43,671,1386,0.484,171,571,0.299,417,700,0.596,1248,455,233,105,359,545,2272,81.1,4.0834,948,1905,0.498,787,1462,0.538,161,443,0.363,697,909,0.767,1324,613,214,127,566,721,2754,81
10.8836,1109,2154,0.515,894,1627,0.549,215,527,0.408,604,841,0.718,1299,687,328,104,523,633,3037,84.4,-4.6834,835,1791,0.466,692,1415,0.489,143,376,0.38,608,873,0.696,1199,464,199,86,507,554,2421,71.2
2.753,841,1679,0.501,703,1334,0.527,138,345,0.4,410,594,0.69,1069,485,161,122,410,512,2230,74.3,11.0935,1076,2062,0.522,879,1598,0.55,197,464,0.425,679,947,0.717,1281,620,218,99,450,557,3028,86.5
8.8531,917,1841,0.498,729,1389,0.525,188,452,0.416,491,734,0.669,1167,520,239,134,472,537,2513,81.1,9.8929,807,1571,0.514,676,1234,0.548,131,337,0.389,501,744,0.673,1125,519,213,84,506,539,2246,77.4
10.7632,989,1950,0.507,805,1487,0.541,184,463,0.397,604,838,0.721,1153,529,270,161,469,528,2766,86.4,7.263,877,1855,0.473,742,1421,0.522,135,434,0.311,491,738,0.665,1136,514,284,98,497,605,2380,79.3
10.8836,1109,2154,0.515,894,1627,0.549,215,527,0.408,604,841,0.718,1299,687,328,104,523,633,3037,84.4,4.0834,948,1905,0.498,787,1462,0.538,161,443,0.363,697,909,0.767,1324,613,214,127,566,721,2754,81
8.8531,917,1841,0.498,729,1389,0.525,188,452,0.416,491,734,0.669,1167,520,239,134,472,537,2513,81.1,11.0935,1076,2062,0.522,879,1598,0.55,197,464,0.425,679,947,0.717,1281,620,218,99,450,557,3028,86.5
10.8836,1109,2154,0.515,894,1627,0.549,215,527,0.408,604,841,0.718,1299,687,328,104,523,633,3037,84.4,7.263,877,1855,0.473,742,1421,0.522,135,434,0.311,491,738,0.665,1136,514,284,98,497,605,2380,79.3
11.0935,1076,2062,0.522,879,1598,0.55,197,464,0.425,679,947,0.717,1281,620,218,99,450,557,3028,86.5,10.8836,1109,2154,0.515,894,1627,0.549,215,527,0.408,604,841,0.718,1299,687,328,104,523,633,3037,84.4
9.2334,1048,2184,0.48,708,1322,0.536,340,862,0.394,539,784,0.688,1364,665,323,160,541,776,2975,87.5,-8.283,775,1618,0.479,643,1262,0.51,132,356,0.371,520,749,0.694,1033,415,215,91,451,602,2202,73.4
9.0628,780,1717,0.454,651,1308,0.498,129,409,0.315,474,717,0.661,1123,423,176,116,456,544,2163,77.3,2.2731,863,1752,0.493,674,1291,0.522,189,461,0.41,476,602,0.791,1140,539,206,120,396,528,2391,77.1
